66,0.7,0.7,0.7,0.7,0.7,0.7 
67,0.5,0.5,0.5,0.5,0.5,0.5 
68,0.7,0.7,0.7,0.7,0.7,0.7 
70,0.6,0.6,0.6,0.6,0.6,0.6 
71,0.6,0.6,0.6,0.6,0.6,0.6 
73,0.8,0.8,0.8,0.8,0.8,0.8 
74,0.7,0.7,0.7,0.7,0.7,0.7 
76,0.6,0.6,0.6,0.6,0.6,0.6 
77,0.5,0.5,0.5,0.5,0.5,0.5 
78,0.6,0.6,0.6,0.6,0.6,0.6 
80,1.1,1.1,1.1,1.1,1.1,1.1 
81,2.1,2.1,2.1,2.1,2.1,2.1 
83,0.5,0.5,0.5,0.5,0.5,0.5 
84,0.5,0.5,0.5,0.5,0.5,0.5 
85,0.5,0.5,0.5,0.5,0.5,0.5 
87,0.5,0.5,0.5,0.5,0.5,0.5 
89,0.5,0.5,0.5,0.5,0.5,0.5 
90,0.5,0.5,0.5,0.5,0.5,0.5 
92,0.5,0.5,0.5,0.5,0.5,0.5 
93,0.5,0.5,0.5,0.5,0.5,0.5 
94,0.5,0.5,0.5,0.5,0.5,0.5 
96,0.5,0.5,0.5,0.5,0.5,0.5 
97,0.5,0.5,0.5,0.5,0.5,0.5 
99,0.5,0.5,0.5,0.5,0.5,0.5 
100,0.5,0.5,0.5,0.5,0.5,0.5 
102,0.5,0.5,0.5,0.5,0.5,0.5 
103,0.5,0.5,0.5,0.5,0.5,0.5 
105,0.5,0.5,0.5,0.5,0.5,0.5 
106,0.5,0.5,0.5,0.5,0.5,0.5 
107,0.5,0.5,0.5,0.5,0.5,0.5 
109,0.5,0.5,0.5,0.5,0.5,0.5 
110,0.5,0.5,0.5,0.5,0.5,0.5 
112,0.5,0.5,0.5,0.5,0.5,0.5 
113,0.5,0.5,0.5,0.5,0.5,0.5 
115,0.5,0.5,0.5,0.5,0.5,0.5 
116,0.5,0.5,0.5,0.5,0.5,0.5 
117,0.5,0.5,0.5,0.5,0.5,0.5 
119,0.5,0.5,0.5,0.5,0.5,0.5 
120,0.5,0.5,0.5,0.5,0.5,0.5 
122,0.5,0.5,0.5,0.5,0.5,0.5 
123,0.5,0.5,0.5,0.5,0.5,0.5 
125,0.5,0.5,0.5,0.5,0.5,0.5 
126,0.5,0.5,0.5,0.5,0.5,0.5 
127,0.5,0.5,0.5,0.5,0.5,0.5 
129,0.5,0.5,0.5,0.5,0.5,0.5 
130,0.5,0.5,0.5,0.5,0.5,0.5 
132,0.5,0.5,0.5,0.5,0.5,0.5 
133,0.5,0.5,0.5,0.5,0.5,0.5 
135,0.5,0.5,0.5,0.5,0.5,0.5 
136,0.5,0.5,0.5,0.5,0.5,0.5 
138,0.5,0.5,0.5,0.5,0.5,0.5 
139,0.5,0.5,0.5,0.5,0.5,0.5 
141,0.5,0.5,0.5,0.5,0.5,0.5 
142,0.5,0.5,0.5,0.5,0.5,0.5 
143,0.5,0.5,0.5,0.5,0.5,0.5 
145,0.5,0.5,0.5,0.5,0.5,0.5 
146,0.5,0.5,0.5,0.5,0.5,0.5 
148,0.5,0.5,0.5,0.5,0.5,0.5 
149,0.5,0.5,0.5,0.5,0.5,0.5 
151,0.5,0.5,0.5,0.5,0.5,0.5 
152,0.5,0.5,0.5,0.5,0.5,0.5 
154,0.5,0.5,0.5,0.5,0.5,0.5 
155,0.5,0.5,0.5,0.5,0.5,0.5 
157,0.5,0.5,0.5,0.5,0.5,0.5 
158,0.5,0.5,0.5,0.5,0.5,0.5 
159,0.5,0.5,0.5,0.5,0.5,0.5 
161,0.5,0.5,0.5,0.5,0.5,0.5 
162,0.5,0.5,0.5,0.5,0.5,0.5 
164,0.5,0.5,0.5,0.5,0.5,0.5 
165,0.5,0.5,0.5,0.5,0.5,0.5 
167,0.5,0.5,0.5,0.5,0.5,0.5 
168,0.5,0.5,0.5,0.5,0.5,0.5 
170,0.5,0.5,0.5,0.5,0.5,0.5 
171,0.5,0.5,0.5,0.5,0.5,0.5 
172,0.5,0.5,0.5,0.5,0.5,0.5 
