"x1(PinA0)_x","x1(PinA0)_y"
0.00253,8.230849625,
0.00254,8.961710214,
0.00255,8.59627992,
0.00256,7.499989037,
0.00257,6.769128449,
0.00258,5.307407272,
0.00259,4.21111639,
0.0026,3.480255801,
0.00261,0.5568134478,
0.00262,-0.5394774347,
0.00263,-0.5394774347,
0.00264,-2.7320592,
0.00265,-4.924640965,
0.00266,-6.386362141,
0.00267,-7.848083318,
0.00268,-8.944374201,
0.00269,-10.40609538,
0.0027,-12.23324685,
0.00271,-11.13695597,
0.00272,-9.675234789,
0.00273,-9.309804495,
0.00274,-7.848083318,
0.00275,-4.559210671,
0.00276,-3.828350082,
0.00277,-0.9049077289,
0.00278,1.287674036,
0.00279,1.65310433,
0.0028,4.576546684,
0.00281,6.03826786,
0.00282,7.134558743,
0.00283,7.865419331,
0.00284,9.327140508,
0.00285,7.499989037,
0.00286,7.865419331,
0.00287,9.692570802,
0.00288,8.230849625,
0.00289,7.499989037,
0.0029,7.134558743,
0.00291,5.307407272,
0.00292,4.576546684,
0.00293,2.749395213,
0.00294,1.287674036,
0.00295,0.1913831537,
0.00296,-0.9049077289,
0.00297,-2.7320592,
0.00298,-4.924640965,
0.00299,-7.11722273,
0.003,-8.578943906,
0.00301,-10.40609538,
0.00302,-10.04066508,
0.00303,-10.77152567,
0.00304,-11.50238626,
0.00305,-9.675234789,
0.00306,-10.04066508,
0.00307,-7.482653024,
0.00308,-5.655501553,
0.00309,-3.828350082,
0.0031,-1.635768317,
0.00311,1.287674036,
0.00312,3.114825507,
0.00313,2.749395213,
0.00314,6.769128449,
0.00315,8.230849625,
0.00316,7.865419331,
0.00317,8.961710214,
0.00318,9.692570802,
0.00319,9.327140508,
0.0032,8.961710214,
0.00321,8.59627992,
0.00322,7.499989037,
0.00323,6.769128449,
0.00324,3.845686095,
0.00325,4.21111639,
0.00326,3.480255801,
0.00327,0.1913831537,
0.00328,0.922243742,
0.00329,-2.001198611,
0.0033,-4.193780376,
0.00331,-3.828350082,
0.00332,-6.386362141,
0.00333,-8.213513612,
0.00334,-9.675234789,
0.00335,-9.675234789,
0.00336,-10.40609538,
0.00337,-11.50238626,
0.00338,-9.675234789,
0.00339,-7.482653024,
0.0034,-7.11722273,
0.00341,-5.290071259,
0.00342,-2.366628906,
0.00343,-1.270338023,
0.00344,2.749395213,
0.00345,4.21111639,
0.00346,5.307407272,
0.00347,6.403698155,
0.00348,8.59627992,
0.00349,8.59627992,
0.0035,9.692570802,
0.00351,9.692570802,
0.00352,9.692570802,
0.00353,8.961710214,
0.00354,7.499989037,
0.00355,7.499989037,
0.00356,7.499989037,
0.00357,4.941976978,
0.00358,4.941976978,
0.00359,3.114825507,
0.0036,0.5568134478,
0.00361,-0.1740471405,
0.00362,-0.9049077289,
0.00363,-0.9049077289,
0.00364,-4.559210671,
0.00365,-6.751792436,
0.00366,-8.944374201,
0.00367,-9.309804495,
0.00368,-10.04066508,
0.00369,-11.50238626,
0.0037,-10.77152567,
0.00371,-10.77152567,
0.00372,-8.213513612,
0.00373,-8.213513612,
0.00374,-5.290071259,
0.00375,-3.097489494,
0.00376,-0.1740471405,
0.00377,0.5568134478,
0.00378,2.383964919,
0.00379,3.845686095,
0.0038,5.307407272,
0.00381,6.03826786,
0.00382,8.961710214,
0.00383,8.230849625,
0.00384,9.692570802,
0.00385,8.961710214,
0.00386,9.327140508,
0.00387,8.230849625,
0.00388,7.499989037,
0.00389,5.672837566,
0.0039,4.576546684,
0.00391,4.576546684,
0.00392,2.018534625,
0.00393,1.287674036,
0.00394,0.5568134478,
0.00395,-1.635768317,
0.00396,-3.462919788,
0.00397,-5.655501553,
0.00398,-7.482653024,
0.00399,-8.578943906,
0.004,-8.944374201,
0.00401,-10.40609538,
0.00402,-11.86781655,
0.00403,-10.04066508,
0.00404,-10.04066508,
0.00405,-9.675234789,
0.00406,-7.482653024,
0.00407,-5.290071259,
0.00408,-3.462919788,
0.00409,0.1913831537,
0.0041,2.018534625,
0.00411,2.749395213,
0.00412,4.21111639,
0.00413,3.845686095,
0.00414,7.865419331,
0.00415,7.865419331,
0.00416,8.230849625,
0.00417,8.961710214,
0.00418,9.692570802,
0.00419,9.327140508,
0.0042,9.327140508,
0.00421,6.769128449,
0.00422,6.403698155,
0.00423,6.403698155,
0.00424,4.941976978,
0.00425,3.480255801,
0.00426,1.287674036,
0.00427,0.1913831537,
0.00428,-1.635768317,
0.00429,-3.828350082,
0.0043,-4.193780376,
0.00431,-7.482653024,
0.00432,-7.482653024,
0.00433,-8.578943906,
0.00434,-10.40609538,
0.00435,-10.04066508,
0.00436,-9.675234789,
0.00437,-10.40609538,
0.00438,-8.944374201,
0.00439,-6.386362141,
0.0044,-6.386362141,
0.00441,-4.193780376,
0.00442,-0.5394774347,
0.00443,2.383964919,
0.00444,2.383964919,
0.00445,3.845686095,
0.00446,5.672837566,
0.00447,7.499989037,
0.00448,8.961710214,
0.00449,8.59627992,
0.0045,9.692570802,
0.00451,10.42343139,
0.00452,9.692570802,
0.00453,8.59627992,
0.00454,8.59627992,
0.00455,6.03826786,
0.00456,5.672837566,
0.00457,4.21111639,
0.00458,3.480255801,
0.00459,1.287674036,
0.0046,-0.5394774347,
0.00461,-2.366628906,
0.00462,-3.462919788,
0.00463,-5.655501553,
0.00464,-6.020931847,
0.00465,-8.213513612,
0.00466,-8.578943906,
0.00467,-10.04066508,
0.00468,-11.86781655,
0.00469,-10.77152567,
0.0047,-10.40609538,
0.00471,-8.213513612,
0.00472,-6.020931847,
0.00473,-4.924640965,
0.00474,-3.462919788,
0.00475,-0.1740471405,
0.00476,2.018534625,
0.00477,2.383964919,
0.00478,4.941976978,
0.00479,6.769128449,
0.0048,8.230849625,
0.00481,8.961710214,
0.00482,9.692570802,
0.00483,8.961710214,
0.00484,9.692570802,
0.00485,8.230849625,
0.00486,8.230849625,
0.00487,7.499989037,
0.00488,7.134558743,
0.00489,5.672837566,
0.0049,4.21111639,
0.00491,2.749395213,
0.00492,1.287674036,
0.00493,-0.1740471405,
0.00494,-1.270338023,
0.00495,-3.828350082,
0.00496,-4.924640965,
0.00497,-7.11722273,
0.00498,-8.944374201,
0.00499,-9.675234789,
0.005,-10.40609538,
0.00501,-10.40609538,
0.00502,-10.04066508,
0.00503,-10.77152567,
0.00504,-8.213513612,
0.00505,-7.482653024,
0.00506,-5.655501553,
0.00507,-2.7320592,
0.00508,0.1913831537,
0.00509,0.1913831537,
0.0051,3.480255801,
0.00511,4.941976978,
0.00512,6.03826786,
0.00513,7.134558743,
0.00514,7.499989037,
0.00515,8.59627992,
0.00516,8.230849625,
0.00517,8.961710214,
0.00518,8.59627992,
0.00519,7.865419331,
0.0052,7.865419331,
0.00521,6.03826786,
0.00522,6.03826786,
0.00523,4.941976978,
0.00524,3.114825507,
0.00525,-0.1740471405,
0.00526,-0.5394774347,
0.00527,-2.366628906,
0.00528,-4.559210671,
0.00529,-5.290071259,
0.0053,-8.213513612,
0.00531,-9.309804495,
0.00532,-8.944374201,
0.00533,-11.86781655,
0.00534,-11.86781655,
0.00535,-11.50238626,
0.00536,-10.40609538,
0.00537,-10.40609538,
0.00538,-6.020931847,
0.00539,-5.290071259,
0.0054,-2.7320592,
0.00541,-0.9049077289,
0.00542,2.383964919,
0.00543,3.114825507,
0.00544,5.307407272,
0.00545,5.672837566,
0.00546,6.03826786,
0.00547,7.865419331,
0.00548,8.59627992,
0.00549,8.59627992,
0.0055,9.692570802,
0.00551,8.230849625,
0.00552,8.59627992,
0.00553,7.865419331,
0.00554,5.672837566,
0.00555,3.845686095,
0.00556,3.480255801,
0.00557,2.383964919,
0.00558,1.65310433,
0.00559,-0.5394774347,
0.0056,-3.097489494,
0.00561,-4.193780376,
0.00562,-5.290071259,
0.00563,-7.848083318,
0.00564,-9.675234789,
0.00565,-9.309804495,
0.00566,-10.40609538,
0.00567,-11.50238626,
0.00568,-10.04066508,
0.00569,-10.04066508,
0.0057,-8.578943906,
0.00571,-6.751792436,
0.00572,-6.020931847,
0.00573,-4.193780376,
0.00574,0.1913831537,
0.00575,1.287674036,
0.00576,2.383964919,
0.00577,3.114825507,
0.00578,5.672837566,
0.00579,6.769128449,
0.0058,8.59627992,
0.00581,8.230849625,
0.00582,8.961710214,
0.00583,8.961710214,
0.00584,10.0580011,
0.00585,7.134558743,
0.00586,7.865419331,
0.00587,6.403698155,
0.00588,5.672837566,
0.00589,2.749395213,
0.0059,2.383964919,
0.00591,0.1913831537,
0.00592,-0.5394774347,
0.00593,-2.7320592,
0.00594,-3.462919788,
0.00595,-5.290071259,
0.00596,-6.751792436,
0.00597,-8.213513612,
0.00598,-9.309804495,
0.00599,-11.86781655,
0.006,-10.04066508,
0.00601,-10.77152567,
0.00602,-9.675234789,
0.00603,-7.11722273,
0.00604,-6.020931847,
0.00605,-6.386362141,
0.00606,-2.7320592,
0.00607,-1.270338023,
0.00608,2.383964919,
0.00609,3.845686095,
0.0061,6.403698155,
0.00611,7.134558743,
0.00612,7.865419331,
0.00613,7.499989037,
0.00614,8.961710214,
0.00615,9.327140508,
0.00616,10.0580011,
0.00617,8.59627992,
0.00618,8.230849625,
0.00619,6.03826786,
0.0062,6.769128449,
0.00621,4.941976978,
0.00622,4.576546684,
0.00623,2.018534625,
0.00624,1.287674036,
0.00625,-0.9049077289,
0.00626,-1.270338023,
0.00627,-3.828350082,
0.00628,-5.290071259,
0.00629,-7.11722273,
0.0063,-8.213513612,
0.00631,-9.309804495,
0.00632,-10.04066508,
0.00633,-11.86781655,
0.00634,-10.40609538,
0.00635,-9.675234789,
0.00636,-7.482653024,
0.00637,-7.11722273,
0.00638,-4.559210671,
0.00639,-2.366628906,
0.0064,0.1913831537,
0.00641,2.383964919,
0.00642,3.845686095,
0.00643,4.941976978,
0.00644,7.499989037,
0.00645,7.499989037,
0.00646,8.59627992,
0.00647,8.59627992,
0.00648,9.327140508,
0.00649,8.230849625,
0.0065,8.59627992,
0.00651,8.230849625,
0.00652,7.865419331,
0.00653,5.672837566,
0.00654,5.307407272,
0.00655,3.480255801,
0.00656,3.114825507,
0.00657,2.018534625,
0.00658,-0.1740471405,
0.00659,-2.7320592,
0.0066,-2.7320592,
0.00661,-6.020931847,
0.00662,-6.386362141,
0.00663,-8.578943906,
0.00664,-9.309804495,
0.00665,-10.77152567,
0.00666,-10.40609538,
0.00667,-8.944374201,
0.00668,-8.944374201,
0.00669,-8.944374201,
0.0067,-5.655501553,
0.00671,-4.924640965,
0.00672,-1.270338023,
0.00673,-0.1740471405,
0.00674,2.383964919,
0.00675,3.845686095,
0.00676,5.307407272,
0.00677,6.403698155,
0.00678,7.499989037,
0.00679,8.961710214,
0.0068,9.327140508,
0.00681,9.327140508,
0.00682,10.0580011,
0.00683,9.327140508,
0.00684,8.59627992,
0.00685,7.134558743,
0.00686,5.672837566,
0.00687,4.941976978,
0.00688,3.480255801,
0.00689,1.65310433,
0.0069,0.922243742,
0.00691,0.1913831537,
0.00692,-0.9049077289,
0.00693,-6.020931847,
0.00694,-4.924640965,
0.00695,-7.11722273,
0.00696,-9.309804495,
0.00697,-11.50238626,
0.00698,-10.04066508,
0.00699,-11.13695597,
0.007,-10.77152567,
0.00701,-9.675234789,
0.00702,-7.482653024,
0.00703,-5.655501553,
0.00704,-3.828350082,
0.00705,-3.462919788,
0.00706,1.287674036,
0.00707,2.383964919,
0.00708,3.845686095,
0.00709,4.21111639,
0.0071,5.672837566,
0.00711,7.865419331,
0.00712,8.59627992,
0.00713,8.59627992,
0.00714,10.0580011,
0.00715,9.327140508,
0.00716,10.42343139,
0.00717,7.134558743,
0.00718,7.865419331,
0.00719,6.403698155,
0.0072,5.672837566,
0.00721,3.114825507,
0.00722,2.749395213,
0.00723,0.5568134478,
0.00724,-1.635768317,
0.00725,-2.7320592,
0.00726,-2.7320592,
0.00727,-5.655501553,
0.00728,-7.482653024,
0.00729,-9.309804495,
0.0073,-10.77152567,
0.00731,-10.04066508,
0.00732,-10.77152567,
0.00733,-10.40609538,
0.00734,-9.309804495,
0.00735,-7.848083318,
0.00736,-7.11722273,
0.00737,-4.559210671,
0.00738,-1.635768317,
0.00739,-0.5394774347,
0.0074,3.114825507,
0.00741,3.480255801,
0.00742,5.672837566,
0.00743,5.672837566,
0.00744,8.59627992,
0.00745,8.230849625,
0.00746,9.327140508,
0.00747,8.961710214,
0.00748,8.230849625,
0.00749,8.961710214,
0.0075,8.59627992,
0.00751,6.769128449,
0.00752,5.307407272,
0.00753,4.576546684,
0.00754,2.383964919,
0.00755,2.018534625,
0.00756,0.5568134478,
0.00757,-1.270338023,
0.00758,-1.635768317,
0.00759,-4.559210671,
0.0076,-6.020931847,
0.00761,-6.386362141,
0.00762,-7.11722273,
0.00763,-10.40609538,
0.00764,-10.04066508,
0.00765,-10.77152567,
0.00766,-10.04066508,
0.00767,-10.04066508,
0.00768,-8.578943906,
0.00769,-6.020931847,
0.0077,-2.7320592,
0.00771,-1.635768317,
0.00772,0.922243742,
0.00773,2.018534625,
0.00774,3.845686095,
0.00775,6.03826786,
0.00776,7.865419331,
0.00777,8.230849625,
0.00778,8.961710214,
0.00779,9.327140508,
0.0078,9.327140508,
0.00781,9.327140508,
0.00782,8.961710214,
0.00783,8.59627992,
0.00784,7.865419331,
0.00785,6.03826786,
0.00786,4.941976978,
0.00787,2.749395213,
0.00788,3.114825507,
0.00789,-0.5394774347,
0.0079,-0.9049077289,
0.00791,-2.7320592,
0.00792,-4.193780376,
0.00793,-6.751792436,
0.00794,-6.386362141,
0.00795,-10.04066508,
0.00796,-9.675234789,
0.00797,-11.50238626,
0.00798,-10.04066508,
0.00799,-11.13695597,
0.008,-8.944374201,
0.00801,-7.482653024,
0.00802,-5.655501553,
0.00803,-4.193780376,
0.00804,-0.9049077289,
0.00805,-0.1740471405,
0.00806,2.749395213,
0.00807,4.21111639,
0.00808,6.03826786,
0.00809,4.941976978,
0.0081,8.230849625,
0.00811,8.59627992,
0.00812,8.961710214,
0.00813,10.42343139,
0.00814,8.59627992,
0.00815,7.134558743,
0.00816,8.230849625,
0.00817,7.134558743,
0.00818,6.03826786,
0.00819,4.576546684,
0.0082,3.845686095,
0.00821,1.65310433,
0.00822,0.922243742,
0.00823,-2.001198611,
0.00824,-3.097489494,
0.00825,-5.290071259,
0.00826,-6.386362141,
0.00827,-9.309804495,
0.00828,-8.944374201,
0.00829,-11.13695597,
0.0083,-10.77152567,
0.00831,-12.59867714,
0.00832,-9.675234789,
0.00833,-10.40609538,
0.00834,-7.11722273,
0.00835,-6.020931847,
0.00836,-4.193780376,
0.00837,-0.9049077289,
0.00838,0.922243742,
0.00839,0.922243742,
0.0084,3.480255801,
0.00841,4.576546684,
0.00842,6.403698155,
0.00843,8.59627992,
0.00844,8.961710214,
0.00845,9.327140508,
0.00846,10.0580011,
0.00847,10.0580011,
0.00848,9.327140508,
0.00849,7.865419331,
0.0085,7.134558743,
0.00851,4.576546684,
0.00852,4.21111639,
0.00853,2.749395213,
0.00854,1.287674036,
0.00855,0.1913831537,
0.00856,-1.635768317,
0.00857,-3.828350082,
0.00858,-3.462919788,
0.00859,-6.751792436,
0.0086,-7.482653024,
0.00861,-9.309804495,
0.00862,-10.04066508,
0.00863,-11.13695597,
0.00864,-10.77152567,
0.00865,-10.04066508,
0.00866,-8.944374201,
0.00867,-8.578943906,
0.00868,-5.290071259,
0.00869,-3.828350082,
0.0087,-1.635768317,
0.00871,-0.9049077289,
0.00872,3.480255801,
0.00873,3.114825507,
0.00874,6.03826786,
0.00875,7.865419331,
0.00876,6.769128449,
0.00877,8.59627992,
0.00878,9.327140508,
0.00879,8.961710214,
0.0088,9.327140508,
0.00881,8.961710214,
0.00882,8.961710214,
0.00883,6.403698155,
0.00884,5.307407272,
0.00885,5.307407272,
0.00886,2.383964919,
0.00887,1.287674036,
0.00888,0.922243742,
0.00889,-2.7320592,
0.0089,-2.001198611,
0.00891,-4.559210671,
0.00892,-6.751792436,
0.00893,-8.578943906,
0.00894,-10.40609538,
0.00895,-10.77152567,
0.00896,-11.86781655,
0.00897,-10.77152567,
0.00898,-9.675234789,
0.00899,-10.40609538,
0.009,-7.11722273,
0.00901,-6.020931847,
0.00902,-3.462919788,
0.00903,-1.635768317,
0.00904,0.5568134478,
0.00905,2.018534625,
0.00906,4.576546684,
0.00907,4.941976978,
0.00908,6.403698155,
0.00909,7.865419331,
0.0091,9.692570802,
0.00911,8.230849625,
0.00912,10.0580011,
0.00913,8.961710214,
0.00914,8.59627992,
0.00915,7.499989037,
0.00916,5.307407272,
0.00917,4.941976978,
0.00918,4.576546684,
0.00919,1.65310433,
0.0092,2.018534625,
0.00921,0.1913831537,
0.00922,-1.270338023,
0.00923,-2.366628906,
0.00924,-3.462919788,
0.00925,-7.11722273,
0.00926,-8.944374201,
0.00927,-9.309804495,
0.00928,-10.04066508,
0.00929,-12.23324685,
0.0093,-10.77152567,
0.00931,-11.13695597,
0.00932,-8.213513612,
0.00933,-8.213513612,
0.00934,-7.11722273,
0.00935,-3.462919788,
0.00936,-0.1740471405,
0.00937,-1.270338023,
0.00938,2.749395213,
0.00939,3.845686095,
0.0094,5.307407272,
0.00941,7.134558743,
0.00942,7.865419331,
0.00943,7.865419331,
0.00944,7.865419331,
0.00945,9.692570802,
0.00946,9.692570802,
0.00947,7.865419331,
0.00948,9.327140508,
0.00949,5.307407272,
0.0095,6.03826786,
0.00951,3.480255801,
0.00952,3.114825507,
0.00953,0.5568134478,
0.00954,0.922243742,
0.00955,-2.001198611,
0.00956,-1.635768317,
0.00957,-5.290071259,
0.00958,-6.020931847,
0.00959,-8.944374201,
0.0096,-7.848083318,
0.00961,-10.77152567,
0.00962,-11.13695597,
0.00963,-11.86781655,
0.00964,-11.50238626,
0.00965,-9.309804495,
0.00966,-7.848083318,
0.00967,-6.751792436,
0.00968,-3.462919788,
0.00969,-2.001198611,
0.0097,1.287674036,
0.00971,2.383964919,
0.00972,4.21111639,
0.00973,4.941976978,
0.00974,7.865419331,
0.00975,8.230849625,
0.00976,9.692570802,
0.00977,8.961710214,
0.00978,10.78886168,
0.00979,10.42343139,
0.0098,8.59627992,
0.00981,8.961710214,
0.00982,6.769128449,
0.00983,5.307407272,
0.00984,5.672837566,
0.00985,2.018534625,
0.00986,1.65310433,
0.00987,0.1913831537,
0.00988,-2.001198611,
0.00989,-3.097489494,
0.0099,-5.290071259,
0.00991,-7.482653024,
0.00992,-6.751792436,
0.00993,-9.675234789,
0.00994,-10.04066508,
0.00995,-11.86781655,
0.00996,-10.77152567,
0.00997,-10.40609538,
0.00998,-8.944374201,
0.00999,-7.848083318,
0.01,-6.020931847,
0.01001,-3.828350082,
0.01002,-0.1740471405,
0.01003,0.1913831537,
0.01004,2.749395213,
0.01005,3.845686095,
0.01006,5.307407272,
0.01007,7.865419331,
0.01008,8.230849625,
0.01009,9.327140508,
0.0101,9.692570802,
0.01011,8.961710214,
0.01012,8.961710214,
0.01013,8.961710214,
0.01014,8.961710214,
0.01015,6.769128449,
0.01016,6.403698155,
0.01017,4.576546684,
0.01018,2.749395213,
0.01019,1.65310433,
0.0102,1.287674036,
0.01021,-1.635768317,
0.01022,-3.828350082,
0.01023,-4.559210671,
0.01024,-7.482653024,
0.01025,-8.213513612,
0.01026,-8.213513612,
0.01027,-11.50238626,
0.01028,-10.77152567,
0.01029,-10.77152567,
0.0103,-10.40609538,
0.01031,-9.309804495,
0.01032,-7.482653024,
0.01033,-6.751792436,
0.01034,-2.366628906,
0.01035,-0.9049077289,
0.01036,1.65310433,
0.01037,2.383964919,
0.01038,3.845686095,
0.01039,5.307407272,
0.0104,7.134558743,
0.01041,7.865419331,
0.01042,8.59627992,
0.01043,8.961710214,
0.01044,10.42343139,
0.01045,8.230849625,
0.01046,8.961710214,
0.01047,8.59627992,
0.01048,7.134558743,
0.01049,4.941976978,
0.0105,4.576546684,
0.01051,2.383964919,
0.01052,1.287674036,
0.01053,0.1913831537,
0.01054,-2.7320592,
0.01055,-3.828350082,
0.01056,-4.924640965,
0.01057,-7.11722273,
0.01058,-8.578943906,
0.01059,-9.309804495,
0.0106,-12.59867714,
0.01061,-11.13695597,
0.01062,-10.77152567,
0.01063,-11.50238626,
0.01064,-8.213513612,
0.01065,-7.482653024,
0.01066,-4.924640965,
0.01067,-3.462919788,
0.01068,-0.9049077289,
0.01069,-0.5394774347,
0.0107,3.845686095,
0.01071,3.845686095,
0.01072,5.672837566,
0.01073,5.672837566,
0.01074,9.692570802,
0.01075,8.961710214,
0.01076,10.42343139,
0.01077,9.692570802,
0.01078,10.42343139,
0.01079,8.59627992,
0.0108,8.59627992,
0.01081,6.03826786,
0.01082,5.672837566,
0.01083,3.845686095,
0.01084,2.749395213,
0.01085,2.749395213,
0.01086,-0.5394774347,
0.01087,-2.366628906,
0.01088,-3.097489494,
0.01089,-6.020931847,
0.0109,-6.751792436,
0.01091,-7.848083318,
0.01092,-8.944374201,
0.01093,-11.13695597,
0.01094,-11.50238626,
0.01095,-11.13695597,
0.01096,-9.309804495,
0.01097,-9.309804495,
0.01098,-7.11722273,
0.01099,-6.751792436,
0.011,-3.462919788,
0.01101,-1.270338023,
0.01102,1.287674036,
0.01103,2.018534625,
0.01104,4.576546684,
0.01105,5.672837566,
0.01106,7.865419331,
0.01107,7.865419331,
0.01108,8.59627992,
0.01109,8.59627992,
0.0111,8.961710214,
0.01111,8.59627992,
